invoice_id,customer_id,arm,stratum,decline_code,outcome,invoice_amount_minor,recovered_amount_minor,currency,processor_txn_id,settled_at,reversal_type,reversal_amount_minor,reversal_at
cus_14849_inv_0,cus_14849,control,small|gray|emea,expired_card,recovered,4819,4819,USD,txn_c_1939,2026-08-20T00:00:00.000Z,none,0,
cus_14854_inv_0,cus_14854,control,micro|soft|emea,issuer_unavailable,recovered,1214,1214,USD,txn_c_1940,2026-08-20T00:00:00.000Z,none,0,
cus_14855_inv_0,cus_14855,control,small|gray|na,do_not_honor,recovered,6144,6144,USD,txn_c_1941,2026-08-20T00:00:00.000Z,none,0,
cus_14855_inv_2,cus_14855,control,small|gray|na,expired_card,recovered,5088,5088,USD,txn_c_1943,2026-08-20T00:00:00.000Z,none,0,
cus_14896_inv_0,cus_14896,control,mid|soft|na,insufficient_funds,recovered,11384,11384,USD,txn_c_1945,2026-08-20T00:00:00.000Z,none,0,
cus_14901_inv_0,cus_14901,control,small|soft|na,issuer_unavailable,recovered,8582,8582,USD,txn_c_1946,2026-08-20T00:00:00.000Z,none,0,
cus_14931_inv_0,cus_14931,control,small|soft|na,insufficient_funds,recovered,5854,5854,USD,txn_c_1950,2026-08-20T00:00:00.000Z,none,0,
cus_14977_inv_0,cus_14977,control,mid|soft|emea,insufficient_funds,recovered,13072,13072,USD,txn_c_1959,2026-08-20T00:00:00.000Z,none,0,
cus_14985_inv_0,cus_14985,control,large|soft|emea,insufficient_funds,recovered,60926,60926,USD,txn_c_1963,2026-08-20T00:00:00.000Z,none,0,
cus_15029_inv_0,cus_15029,control,small|soft|emea,insufficient_funds,recovered,5906,5906,USD,txn_c_1967,2026-08-20T00:00:00.000Z,none,0,
cus_15029_inv_1,cus_15029,control,small|soft|na,insufficient_funds,recovered,2299,2299,USD,txn_c_1968,2026-08-20T00:00:00.000Z,none,0,
cus_15058_inv_2,cus_15058,control,micro|soft|latam,insufficient_funds,recovered,618,618,USD,txn_c_1974,2026-08-20T00:00:00.000Z,none,0,
cus_15071_inv_0,cus_15071,control,small|soft|emea,try_again_later,recovered,2423,2423,USD,txn_c_1976,2026-08-20T00:00:00.000Z,none,0,
cus_15071_inv_1,cus_15071,control,small|soft|latam,insufficient_funds,recovered,7133,7133,USD,txn_c_1977,2026-08-20T00:00:00.000Z,none,0,
cus_15081_inv_0,cus_15081,control,mid|soft|apac,insufficient_funds,recovered,18487,18487,USD,txn_c_1978,2026-08-20T00:00:00.000Z,none,0,
cus_15092_inv_0,cus_15092,control,micro|soft|apac,insufficient_funds,recovered,1136,1136,USD,txn_c_1979,2026-08-20T00:00:00.000Z,none,0,
cus_15110_inv_0,cus_15110,control,small|gray|emea,do_not_honor,recovered,2912,2912,USD,txn_c_1982,2026-08-20T00:00:00.000Z,none,0,
cus_15147_inv_0,cus_15147,control,mid|soft|na,insufficient_funds,recovered,12922,12922,USD,txn_c_1984,2026-08-20T00:00:00.000Z,none,0,
cus_15170_inv_0,cus_15170,control,mid|gray|emea,do_not_honor,recovered,10489,10489,USD,txn_c_1986,2026-08-20T00:00:00.000Z,none,0,
cus_15240_inv_0,cus_15240,control,small|soft|na,issuer_unavailable,recovered,2367,2367,USD,txn_c_1991,2026-08-20T00:00:00.000Z,none,0,
cus_15245_inv_0,cus_15245,control,small|soft|emea,issuer_unavailable,recovered,2109,2109,USD,txn_c_1994,2026-08-20T00:00:00.000Z,none,0,
cus_15264_inv_0,cus_15264,control,small|soft|na,insufficient_funds,recovered,3820,3820,USD,txn_c_1999,2026-08-20T00:00:00.000Z,none,0,
cus_15264_inv_1,cus_15264,control,small|soft|na,insufficient_funds,recovered,6148,6148,USD,txn_c_2000,2026-08-20T00:00:00.000Z,none,0,
cus_15266_inv_0,cus_15266,control,small|soft|na,insufficient_funds,recovered,6668,6668,USD,txn_c_2001,2026-08-20T00:00:00.000Z,none,0,
cus_15280_inv_1,cus_15280,control,small|soft|emea,processing_error,recovered,8073,8073,USD,txn_c_2004,2026-08-20T00:00:00.000Z,none,0,
cus_15296_inv_0,cus_15296,control,small|soft|na,try_again_later,recovered,8105,8105,USD,txn_c_2010,2026-08-20T00:00:00.000Z,none,0,
cus_15306_inv_0,cus_15306,control,small|soft|apac,insufficient_funds,recovered,5265,5265,USD,txn_c_2013,2026-08-20T00:00:00.000Z,none,0,
cus_15330_inv_0,cus_15330,control,small|soft|na,insufficient_funds,recovered,4882,4882,USD,txn_c_2017,2026-08-20T00:00:00.000Z,none,0,
cus_15341_inv_0,cus_15341,control,small|soft|emea,insufficient_funds,recovered,7493,7493,USD,txn_c_2018,2026-08-20T00:00:00.000Z,none,0,
cus_15363_inv_0,cus_15363,control,small|soft|apac,insufficient_funds,recovered,5842,5842,USD,txn_c_2023,2026-08-20T00:00:00.000Z,none,0,
cus_15373_inv_0,cus_15373,control,small|gray|na,do_not_honor,recovered,2725,2725,USD,txn_c_2024,2026-08-20T00:00:00.000Z,none,0,
cus_15404_inv_0,cus_15404,control,small|gray|na,do_not_honor,recovered,9201,9201,USD,txn_c_2031,2026-08-20T00:00:00.000Z,none,0,
cus_15437_inv_0,cus_15437,control,micro|gray|emea,do_not_honor,recovered,1905,1905,USD,txn_c_2034,2026-08-20T00:00:00.000Z,none,0,
cus_15451_inv_0,cus_15451,control,small|soft|na,try_again_later,recovered,9283,9283,USD,txn_c_2037,2026-08-20T00:00:00.000Z,none,0,
cus_15457_inv_0,cus_15457,control,small|soft|na,insufficient_funds,recovered,7288,7288,USD,txn_c_2038,2026-08-20T00:00:00.000Z,none,0,
cus_15504_inv_0,cus_15504,control,small|soft|emea,issuer_unavailable,recovered,3516,3516,USD,txn_c_2041,2026-08-20T00:00:00.000Z,none,0,
cus_15509_inv_0,cus_15509,control,micro|soft|emea,insufficient_funds,recovered,1172,1172,USD,txn_c_2042,2026-08-20T00:00:00.000Z,none,0,
cus_15532_inv_0,cus_15532,control,small|soft|na,insufficient_funds,recovered,6583,6583,USD,txn_c_2043,2026-08-20T00:00:00.000Z,none,0,
cus_15539_inv_0,cus_15539,control,small|soft|latam,insufficient_funds,recovered,2545,2545,USD,txn_c_2045,2026-08-20T00:00:00.000Z,none,0,
cus_15593_inv_0,cus_15593,control,small|soft|na,insufficient_funds,recovered,4618,4618,USD,txn_c_2051,2026-08-20T00:00:00.000Z,none,0,
cus_15611_inv_0,cus_15611,control,small|soft|na,issuer_unavailable,recovered,8928,8928,USD,txn_c_2055,2026-08-20T00:00:00.000Z,none,0,
cus_15620_inv_0,cus_15620,control,small|soft|na,try_again_later,recovered,2079,2079,USD,txn_c_2056,2026-08-20T00:00:00.000Z,none,0,
cus_15678_inv_0,cus_15678,control,small|soft|emea,velocity_limit_exceeded,recovered,3311,3311,USD,txn_c_2060,2026-08-20T00:00:00.000Z,none,0,
cus_15735_inv_0,cus_15735,control,small|soft|apac,insufficient_funds,recovered,5734,5734,USD,txn_c_2063,2026-08-20T00:00:00.000Z,none,0,
cus_15735_inv_1,cus_15735,control,mid|gray|na,expired_card,recovered,11046,11046,USD,txn_c_2064,2026-08-20T00:00:00.000Z,none,0,
cus_15755_inv_1,cus_15755,control,small|soft|emea,processing_error,recovered,3756,3756,USD,txn_c_2069,2026-08-20T00:00:00.000Z,none,0,
cus_15767_inv_0,cus_15767,control,small|soft|latam,insufficient_funds,recovered,6955,6955,USD,txn_c_2070,2026-08-20T00:00:00.000Z,none,0,
cus_15805_inv_1,cus_15805,control,small|soft|emea,processing_error,recovered,2118,2118,USD,txn_c_2076,2026-08-20T00:00:00.000Z,none,0,
cus_15840_inv_0,cus_15840,control,mid|gray|apac,do_not_honor,recovered,11549,11549,USD,txn_c_2085,2026-08-20T00:00:00.000Z,none,0,
cus_15840_inv_3,cus_15840,control,small|soft|na,insufficient_funds,recovered,8677,8677,USD,txn_c_2088,2026-08-20T00:00:00.000Z,none,0,
cus_15881_inv_0,cus_15881,control,mid|soft|apac,issuer_unavailable,recovered,21955,21955,USD,txn_c_2093,2026-08-20T00:00:00.000Z,none,0,
cus_15881_inv_1,cus_15881,control,small|soft|emea,insufficient_funds,recovered,6223,6223,USD,txn_c_2094,2026-08-20T00:00:00.000Z,none,0,
cus_15892_inv_1,cus_15892,control,small|soft|na,issuer_unavailable,recovered,6677,6677,USD,txn_c_2097,2026-08-20T00:00:00.000Z,none,0,
cus_15897_inv_0,cus_15897,control,small|soft|na,insufficient_funds,recovered,7273,7273,USD,txn_c_2099,2026-08-20T00:00:00.000Z,none,0,
cus_15910_inv_0,cus_15910,control,mid|soft|na,insufficient_funds,recovered,11227,11227,USD,txn_c_2102,2026-08-20T00:00:00.000Z,none,0,
cus_15924_inv_0,cus_15924,control,small|soft|emea,insufficient_funds,recovered,3295,3295,USD,txn_c_2103,2026-08-20T00:00:00.000Z,none,0,
cus_15941_inv_0,cus_15941,control,small|soft|na,insufficient_funds,recovered,7213,7213,USD,txn_c_2106,2026-08-20T00:00:00.000Z,none,0,
cus_15949_inv_0,cus_15949,control,small|soft|na,try_again_later,recovered,3717,3717,USD,txn_c_2107,2026-08-20T00:00:00.000Z,none,0,
cus_15964_inv_0,cus_15964,control,small|soft|na,processing_error,recovered,3993,3993,USD,txn_c_2111,2026-08-20T00:00:00.000Z,none,0,
cus_15964_inv_1,cus_15964,control,small|soft|na,try_again_later,recovered,2668,2668,USD,txn_c_2112,2026-08-20T00:00:00.000Z,none,0,
cus_15989_inv_1,cus_15989,control,small|soft|na,issuer_unavailable,recovered,5087,5087,USD,txn_c_2116,2026-08-20T00:00:00.000Z,none,0,
cus_15992_inv_0,cus_15992,control,small|soft|apac,authentication_required,recovered,6503,6503,USD,txn_c_2117,2026-08-20T00:00:00.000Z,none,0,
cus_16064_inv_0,cus_16064,control,small|soft|na,try_again_later,recovered,3825,3825,USD,txn_c_2125,2026-08-20T00:00:00.000Z,none,0,
cus_16095_inv_0,cus_16095,control,small|soft|na,try_again_later,recovered,4073,4073,USD,txn_c_2128,2026-08-20T00:00:00.000Z,none,0,
cus_16100_inv_0,cus_16100,control,small|gray|na,do_not_honor,recovered,5690,5690,USD,txn_c_2129,2026-08-20T00:00:00.000Z,none,0,
cus_16106_inv_0,cus_16106,control,small|gray|na,do_not_honor,recovered,7054,7054,USD,txn_c_2130,2026-08-20T00:00:00.000Z,none,0,
cus_16106_inv_1,cus_16106,control,small|soft|na,try_again_later,recovered,4617,4617,USD,txn_c_2131,2026-08-20T00:00:00.000Z,none,0,
cus_16106_inv_2,cus_16106,control,small|soft|emea,insufficient_funds,recovered,6521,6521,USD,txn_c_2132,2026-08-20T00:00:00.000Z,none,0,
cus_16141_inv_0,cus_16141,control,micro|soft|na,insufficient_funds,recovered,1243,1243,USD,txn_c_2141,2026-08-20T00:00:00.000Z,none,0,
cus_16142_inv_0,cus_16142,control,small|soft|latam,insufficient_funds,recovered,5162,5162,USD,txn_c_2142,2026-08-20T00:00:00.000Z,none,0,
cus_16145_inv_0,cus_16145,control,small|soft|na,processing_error,recovered,9223,9223,USD,txn_c_2143,2026-08-20T00:00:00.000Z,none,0,
cus_16147_inv_0,cus_16147,control,small|gray|na,do_not_honor,recovered,3589,3589,USD,txn_c_2145,2026-08-20T00:00:00.000Z,none,0,
cus_16199_inv_0,cus_16199,control,small|soft|emea,issuer_unavailable,recovered,3273,3273,USD,txn_c_2150,2026-08-20T00:00:00.000Z,none,0,
cus_16199_inv_1,cus_16199,control,small|soft|na,insufficient_funds,recovered,6224,6224,USD,txn_c_2151,2026-08-20T00:00:00.000Z,none,0,
cus_16210_inv_0,cus_16210,control,small|soft|na,insufficient_funds,recovered,8297,8297,USD,txn_c_2153,2026-08-20T00:00:00.000Z,none,0,
cus_16232_inv_1,cus_16232,control,small|soft|na,try_again_later,recovered,2620,2620,USD,txn_c_2157,2026-08-20T00:00:00.000Z,none,0,
cus_16239_inv_0,cus_16239,control,micro|soft|na,insufficient_funds,recovered,1022,1022,USD,txn_c_2160,2026-08-20T00:00:00.000Z,none,0,
cus_16298_inv_0,cus_16298,control,small|soft|emea,processing_error,recovered,8250,8250,USD,txn_c_2163,2026-08-20T00:00:00.000Z,none,0,
cus_16343_inv_0,cus_16343,control,small|soft|na,issuer_unavailable,recovered,2881,2881,USD,txn_c_2165,2026-08-20T00:00:00.000Z,none,0,
cus_16370_inv_1,cus_16370,control,small|soft|na,insufficient_funds,recovered,6048,6048,USD,txn_c_2170,2026-08-20T00:00:00.000Z,none,0,
cus_16419_inv_0,cus_16419,control,small|soft|emea,processing_error,recovered,3267,3267,USD,txn_c_2176,2026-08-20T00:00:00.000Z,none,0,
cus_16471_inv_0,cus_16471,control,micro|soft|na,insufficient_funds,recovered,1143,1143,USD,txn_c_2179,2026-08-20T00:00:00.000Z,none,0,
cus_16498_inv_0,cus_16498,control,small|soft|apac,insufficient_funds,recovered,8148,8148,USD,txn_c_2186,2026-08-20T00:00:00.000Z,none,0,
cus_16511_inv_2,cus_16511,control,small|soft|na,try_again_later,recovered,9494,9494,USD,txn_c_2189,2026-08-20T00:00:00.000Z,none,0,
cus_16524_inv_0,cus_16524,control,mid|gray|na,do_not_honor,recovered,12526,12526,USD,txn_c_2190,2026-08-20T00:00:00.000Z,none,0,
cus_16534_inv_0,cus_16534,control,small|soft|latam,insufficient_funds,recovered,4806,4806,USD,txn_c_2191,2026-08-20T00:00:00.000Z,none,0,
cus_16539_inv_0,cus_16539,control,mid|soft|na,insufficient_funds,recovered,10812,10812,USD,txn_c_2192,2026-08-20T00:00:00.000Z,none,0,
cus_16558_inv_0,cus_16558,control,micro|soft|na,authentication_required,recovered,841,841,USD,txn_c_2193,2026-08-20T00:00:00.000Z,none,0,
cus_16560_inv_2,cus_16560,control,small|soft|na,processing_error,recovered,7550,7550,USD,txn_c_2196,2026-08-20T00:00:00.000Z,none,0,
cus_16570_inv_0,cus_16570,control,mid|soft|na,issuer_unavailable,recovered,14777,14777,USD,txn_c_2197,2026-08-20T00:00:00.000Z,none,0,
cus_16583_inv_0,cus_16583,control,small|soft|na,insufficient_funds,recovered,6062,6062,USD,txn_c_2199,2026-08-20T00:00:00.000Z,none,0,
cus_16624_inv_0,cus_16624,control,small|soft|na,processing_error,recovered,9068,9068,USD,txn_c_2201,2026-08-20T00:00:00.000Z,none,0,
cus_16636_inv_0,cus_16636,control,small|soft|apac,insufficient_funds,recovered,2937,2937,USD,txn_c_2202,2026-08-20T00:00:00.000Z,none,0,
cus_16688_inv_0,cus_16688,control,small|soft|apac,insufficient_funds,recovered,4361,4361,USD,txn_c_2204,2026-08-20T00:00:00.000Z,none,0,
cus_16689_inv_0,cus_16689,control,small|soft|apac,insufficient_funds,recovered,4923,4923,USD,txn_c_2205,2026-08-20T00:00:00.000Z,none,0,
cus_16749_inv_0,cus_16749,control,mid|gray|na,do_not_honor,recovered,15157,15157,USD,txn_c_2209,2026-08-20T00:00:00.000Z,none,0,
cus_16749_inv_1,cus_16749,control,small|soft|na,try_again_later,recovered,3897,3897,USD,txn_c_2210,2026-08-20T00:00:00.000Z,none,0,
cus_16769_inv_0,cus_16769,control,mid|soft|na,issuer_unavailable,recovered,10292,10292,USD,txn_c_2211,2026-08-20T00:00:00.000Z,none,0,
cus_16813_inv_0,cus_16813,control,micro|soft|na,issuer_unavailable,recovered,677,677,USD,txn_c_2218,2026-08-20T00:00:00.000Z,none,0,
cus_16815_inv_0,cus_16815,control,small|soft|emea,issuer_unavailable,recovered,3181,3181,USD,txn_c_2219,2026-08-20T00:00:00.000Z,none,0,
cus_16876_inv_1,cus_16876,control,small|soft|na,insufficient_funds,recovered,3394,3394,USD,txn_c_2225,2026-08-20T00:00:00.000Z,none,0,
cus_16876_inv_2,cus_16876,control,small|soft|na,insufficient_funds,recovered,6426,6426,USD,txn_c_2226,2026-08-20T00:00:00.000Z,none,0,
cus_16894_inv_1,cus_16894,control,small|gray|latam,do_not_honor,recovered,3930,3930,USD,txn_c_2229,2026-08-20T00:00:00.000Z,none,0,
cus_16897_inv_0,cus_16897,control,small|soft|na,insufficient_funds,recovered,3184,3184,USD,txn_c_2230,2026-08-20T00:00:00.000Z,none,0,
cus_16950_inv_0,cus_16950,control,small|soft|na,insufficient_funds,recovered,2410,2410,USD,txn_c_2241,2026-08-20T00:00:00.000Z,none,0,
cus_16954_inv_0,cus_16954,control,small|soft|emea,issuer_unavailable,recovered,6135,6135,USD,txn_c_2242,2026-08-20T00:00:00.000Z,none,0,
cus_16958_inv_1,cus_16958,control,mid|soft|na,issuer_unavailable,recovered,12512,12512,USD,txn_c_2244,2026-08-20T00:00:00.000Z,none,0,
cus_17036_inv_0,cus_17036,control,small|soft|emea,insufficient_funds,recovered,7387,7387,USD,txn_c_2249,2026-08-20T00:00:00.000Z,none,0,
cus_17036_inv_1,cus_17036,control,small|gray|na,expired_card,recovered,3240,3240,USD,txn_c_2250,2026-08-20T00:00:00.000Z,none,0,
cus_17047_inv_0,cus_17047,control,small|soft|na,issuer_unavailable,recovered,7536,7536,USD,txn_c_2252,2026-08-20T00:00:00.000Z,none,0,
cus_17121_inv_0,cus_17121,control,small|gray|na,do_not_honor,recovered,3112,3112,USD,txn_c_2261,2026-08-20T00:00:00.000Z,none,0,
cus_17128_inv_0,cus_17128,control,small|soft|na,insufficient_funds,recovered,3756,3756,USD,txn_c_2264,2026-08-20T00:00:00.000Z,none,0,
cus_17184_inv_0,cus_17184,control,micro|soft|emea,insufficient_funds,recovered,1552,1552,USD,txn_c_2270,2026-08-20T00:00:00.000Z,none,0,
cus_17188_inv_0,cus_17188,control,small|soft|emea,insufficient_funds,recovered,2216,2216,USD,txn_c_2272,2026-08-20T00:00:00.000Z,none,0,
cus_17209_inv_0,cus_17209,control,mid|soft|emea,processing_error,recovered,10893,10893,USD,txn_c_2275,2026-08-20T00:00:00.000Z,none,0,
cus_17226_inv_0,cus_17226,control,mid|gray|na,do_not_honor,recovered,20336,20336,USD,txn_c_2279,2026-08-20T00:00:00.000Z,none,0,
cus_17241_inv_1,cus_17241,control,mid|gray|emea,do_not_honor,recovered,11013,11013,USD,txn_c_2282,2026-08-20T00:00:00.000Z,none,0,
cus_17253_inv_0,cus_17253,control,small|gray|emea,do_not_honor,recovered,6998,6998,USD,txn_c_2284,2026-08-20T00:00:00.000Z,none,0,
cus_17263_inv_0,cus_17263,control,small|soft|apac,insufficient_funds,recovered,5695,5695,USD,txn_c_2287,2026-08-20T00:00:00.000Z,none,0,
cus_17326_inv_1,cus_17326,control,small|soft|na,insufficient_funds,recovered,9302,9302,USD,txn_c_2293,2026-08-20T00:00:00.000Z,none,0,
cus_17326_inv_2,cus_17326,control,mid|gray|na,do_not_honor,recovered,13861,13861,USD,txn_c_2294,2026-08-20T00:00:00.000Z,none,0,
cus_17348_inv_0,cus_17348,control,small|soft|na,insufficient_funds,recovered,9743,9743,USD,txn_c_2300,2026-08-20T00:00:00.000Z,none,0,
cus_17348_inv_2,cus_17348,control,small|soft|latam,issuer_unavailable,recovered,2617,2617,USD,txn_c_2302,2026-08-20T00:00:00.000Z,none,0,
cus_17359_inv_0,cus_17359,control,small|soft|apac,issuer_unavailable,recovered,2438,2438,USD,txn_c_2303,2026-08-20T00:00:00.000Z,none,0,
cus_17383_inv_0,cus_17383,control,small|soft|na,issuer_unavailable,recovered,5641,5641,USD,txn_c_2308,2026-08-20T00:00:00.000Z,none,0,
cus_17478_inv_0,cus_17478,control,micro|gray|na,expired_card,recovered,1942,1942,USD,txn_c_2317,2026-08-20T00:00:00.000Z,none,0,
cus_17492_inv_1,cus_17492,control,micro|soft|na,processing_error,recovered,1611,1611,USD,txn_c_2319,2026-08-20T00:00:00.000Z,none,0,
cus_17492_inv_2,cus_17492,control,mid|gray|na,do_not_honor,recovered,17543,17543,USD,txn_c_2320,2026-08-20T00:00:00.000Z,none,0,
cus_17504_inv_1,cus_17504,control,micro|soft|na,issuer_unavailable,recovered,1842,1842,USD,txn_c_2325,2026-08-20T00:00:00.000Z,none,0,
cus_17576_inv_0,cus_17576,control,mid|soft|latam,insufficient_funds,recovered,11407,11407,USD,txn_c_2332,2026-08-20T00:00:00.000Z,none,0,
cus_17585_inv_0,cus_17585,control,small|gray|apac,do_not_honor,recovered,7033,7033,USD,txn_c_2335,2026-08-20T00:00:00.000Z,none,0,
cus_17585_inv_1,cus_17585,control,micro|soft|apac,insufficient_funds,recovered,1217,1217,USD,txn_c_2336,2026-08-20T00:00:00.000Z,none,0,
cus_17631_inv_0,cus_17631,control,small|soft|emea,processing_error,recovered,3499,3499,USD,txn_c_2343,2026-08-20T00:00:00.000Z,none,0,
cus_17723_inv_0,cus_17723,control,mid|soft|na,processing_error,recovered,14845,14845,USD,txn_c_2345,2026-08-20T00:00:00.000Z,none,0,
cus_17741_inv_2,cus_17741,control,micro|soft|na,insufficient_funds,recovered,1983,1983,USD,txn_c_2350,2026-08-20T00:00:00.000Z,none,0,
cus_17780_inv_0,cus_17780,control,small|gray|latam,do_not_honor,recovered,7345,7345,USD,txn_c_2354,2026-08-20T00:00:00.000Z,none,0,
cus_17782_inv_0,cus_17782,control,small|soft|na,issuer_unavailable,recovered,2341,2341,USD,txn_c_2355,2026-08-20T00:00:00.000Z,none,0,
cus_17788_inv_0,cus_17788,control,small|soft|na,issuer_unavailable,recovered,5248,5248,USD,txn_c_2357,2026-08-20T00:00:00.000Z,none,0,
cus_17791_inv_0,cus_17791,control,mid|soft|na,insufficient_funds,recovered,14300,14300,USD,txn_c_2358,2026-08-20T00:00:00.000Z,none,0,
cus_17817_inv_0,cus_17817,control,small|soft|apac,try_again_later,recovered,3558,3558,USD,txn_c_2364,2026-08-20T00:00:00.000Z,none,0,
cus_17831_inv_1,cus_17831,control,small|soft|na,insufficient_funds,recovered,7169,7169,USD,txn_c_2366,2026-08-20T00:00:00.000Z,none,0,
cus_17848_inv_0,cus_17848,control,small|soft|emea,try_again_later,recovered,4328,4328,USD,txn_c_2373,2026-08-20T00:00:00.000Z,none,0,
cus_17862_inv_0,cus_17862,control,small|soft|emea,issuer_unavailable,recovered,5673,5673,USD,txn_c_2376,2026-08-20T00:00:00.000Z,none,0,
cus_17866_inv_0,cus_17866,control,small|soft|na,velocity_limit_exceeded,recovered,6279,6279,USD,txn_c_2377,2026-08-20T00:00:00.000Z,none,0,
cus_17891_inv_0,cus_17891,control,small|soft|na,insufficient_funds,recovered,6882,6882,USD,txn_c_2383,2026-08-20T00:00:00.000Z,none,0,
cus_17899_inv_0,cus_17899,control,small|soft|na,insufficient_funds,recovered,7679,7679,USD,txn_c_2384,2026-08-20T00:00:00.000Z,none,0,
cus_17922_inv_0,cus_17922,control,small|soft|apac,insufficient_funds,recovered,4973,4973,USD,txn_c_2387,2026-08-20T00:00:00.000Z,none,0,
cus_17940_inv_0,cus_17940,control,small|soft|emea,insufficient_funds,recovered,4441,4441,USD,txn_c_2389,2026-08-20T00:00:00.000Z,none,0,
cus_17993_inv_0,cus_17993,control,small|soft|na,insufficient_funds,recovered,8929,8929,USD,txn_c_2392,2026-08-20T00:00:00.000Z,none,0,
cus_17996_inv_0,cus_17996,control,small|soft|na,issuer_unavailable,recovered,2641,2641,USD,txn_c_2393,2026-08-20T00:00:00.000Z,none,0,
cus_18000_inv_1,cus_18000,control,small|soft|emea,issuer_unavailable,recovered,3940,3940,USD,txn_c_2395,2026-08-20T00:00:00.000Z,none,0,
cus_18000_inv_2,cus_18000,control,small|soft|latam,issuer_unavailable,recovered,4728,4728,USD,txn_c_2396,2026-08-20T00:00:00.000Z,none,0,
cus_18005_inv_1,cus_18005,control,small|soft|emea,insufficient_funds,recovered,2123,2123,USD,txn_c_2399,2026-08-20T00:00:00.000Z,none,0,
cus_18005_inv_2,cus_18005,control,micro|soft|na,insufficient_funds,recovered,1167,1167,USD,txn_c_2400,2026-08-20T00:00:00.000Z,none,0,
cus_18012_inv_0,cus_18012,control,mid|soft|na,velocity_limit_exceeded,recovered,15123,15123,USD,txn_c_2401,2026-08-20T00:00:00.000Z,none,0,
